"Average Groups Contribution to dissimilarity","Porous Contaminated x Karst-Porous","Porous Contaminated x Mine","Porous Contaminated x Subsurface saline","Porous Contaminated x Porous","Porous Contaminated x Geyser","Karst-Porous x Mine","Karst-Porous x Subsurface saline","Karst-Porous x Porous","Karst-Porous x Geyser","Mine x Subsurface saline","Mine x Porous","Mine x Geyser","Subsurface saline x Porous","Subsurface saline x Geyser","Porous x Geyser"
"Paludisphaera",0.000150700682224447,0.000106915374035015,7.27970652668568e-05,8.47314765151947e-05,0.000162243301003599,0.000134437050503808,0.00015019635296412,0.000136422990999812,0.000224888608988269,9.09323611135107e-05,8.98672640217371e-05,0.000179783790136924,5.26060334321121e-05,0.000129052221591956,0.000151044624343574
"Pandoraea",0.000535775419586677,0.000323763369267203,0.000337299019982838,0.000309947749407942,0.00044834043638669,0.000425139074117158,0.000425497192299878,0.000505841611860292,0.00065274598236065,0.000220799084026129,0.00023151645765724,0.000437428459413278,0.000258484551033358,0.000451685736266909,0.000366183898577504
"Pannonibacter",6.99099405710124e-05,6.3124318201323e-05,0.000316568674579594,5.05920868999377e-05,5.65967757607894e-05,6.18367482806178e-05,0.000286857637497036,7.13580243410067e-05,7.94416527182686e-05,0.000280929254490483,6.10426207178275e-05,7.31568899344161e-05,0.000325993746263825,0.000329781517932566,4.81670538826754e-05
"Pantoea",0.000194670243089764,0.000524135560263011,0.000194873951546024,0.000157604411915033,0.000213637118209925,0.000508351494423373,0.000200953200925258,0.00017187425815112,0.000227815684726682,0.000495463402343606,0.000522348206014672,0.000588947820718988,0.000158041441474204,0.000256928257148504,0.000203312743592588
"Parabacteroides",8.03343949573247e-05,5.88038971300041e-05,8.88526579922099e-05,0.000595507602168545,6.68226827848576e-05,3.96045651712284e-05,8.27809471304425e-05,0.000597880160684977,4.22770938706637e-05,6.62129448543549e-05,0.000591233850684935,1.97319242067054e-05,0.000587286633622539,7.61339252356111e-05,0.000603864579649848
"Paraburkholderia",0.00953153330988282,0.00982529780634875,0.0103804703637278,0.00914351568285136,0.00944083991036134,0.00106027698604067,0.00206715331033754,0.000836079020069092,0.00121103865655844,0.00243419036808574,0.00122245396204376,0.00141393610443726,0.00174471351590223,0.00215764200443525,0.000702616601232207
"Parachlamydia",1.43282174780854e-05,1.55826825668656e-05,1.4113067312995e-05,1.45518400243413e-05,1.45014757445595e-05,9.75564973159163e-06,7.33293400514207e-06,6.78129271559761e-06,6.61808822830379e-06,8.75123025194967e-06,8.14603894496904e-06,7.93514699752353e-06,4.66490669924732e-06,4.21712968250885e-06,3.14072333738664e-06
"Paracoccus",0.00052875895940519,0.00148879904010002,0.00321410487477537,0.00045789454400903,0.000494184274014129,0.00135416450073661,0.00303500664269996,0.000464196974387819,0.000456771273183301,0.00253348023024826,0.00153847623787027,0.00147084872376762,0.00330648118736111,0.00320852159449417,0.000406629488210444
"Parageobacillus",2.58386618500289e-05,3.47912636481766e-05,2.4067143976122e-05,2.46601146495476e-05,2.42687474392795e-05,2.90008465672414e-05,1.3792735877023e-05,1.43533588006758e-05,9.97363506927049e-06,2.66012715511059e-05,2.65471633865444e-05,3.07482827799779e-05,1.22715325997476e-05,1.12909315448309e-05,1.23896705546476e-05
"Paraglaciecola",1.37910124213774e-05,1.42248568328949e-05,2.37797310771747e-05,2.53373705352281e-05,1.72918576548958e-05,5.79946643272326e-06,2.48063263568174e-05,2.70665346979211e-05,1.50186815412012e-05,2.55546884335656e-05,2.77993698127789e-05,1.47850483110897e-05,3.14785124229932e-05,2.66454347200847e-05,2.85372120971373e-05
"Paraliobacillus",2.04883835007705e-05,1.88896354543811e-05,1.83921840647971e-05,1.97491516864208e-05,2.00488619076806e-05,8.42116032128493e-06,1.44393508034003e-05,8.05925386385778e-06,6.89876974956599e-06,1.27258092011587e-05,6.4867213882421e-06,5.60756805036626e-06,1.35107817286976e-05,1.39289739895583e-05,4.86782819644834e-06
"Paraoerskovia",2.97958150225786e-05,1.80830576079711e-05,1.41941492894807e-05,1.47650942873452e-05,2.40886012473801e-05,2.23307651440716e-05,2.80455372395056e-05,3.40618464972579e-05,4.04552688300401e-05,1.50454613323049e-05,2.09887207813573e-05,3.05132408910901e-05,1.42708752298382e-05,2.35732646798585e-05,2.06777926061651e-05
"Paraphotobacterium",1.21651910574414e-05,1.32783091632866e-05,1.1953187140295e-05,1.30656344330048e-05,1.18502679874415e-05,5.27327896694035e-06,6.55794200925779e-06,5.32901456506253e-06,5.64798963222039e-06,4.62021204979722e-06,9.44092127311843e-07,3.02137580380699e-06,4.4997065601681e-06,4.19627482727644e-06,3.01919103911921e-06
"Pararhodospirillum",4.18151627139529e-05,2.70939046908454e-05,3.69587475596228e-05,5.63789196648357e-05,3.03720421689198e-05,3.62445000320152e-05,3.98333484415755e-05,6.77997226811454e-05,4.72760100261535e-05,2.77712284512414e-05,5.80582495430972e-05,3.06149033614187e-05,6.72206531480571e-05,4.46036863585468e-05,5.02388971201129e-05
"Parasaccharibacter",8.66835117536476e-06,8.04443284202825e-06,5.16049703556631e-06,5.58276986785163e-06,5.9398817731478e-06,9.89742170153703e-06,7.80077196045764e-06,8.27871489637654e-06,8.61968600584422e-06,7.60441688474484e-06,8.12940107726923e-06,8.5942237905242e-06,4.30292514285445e-06,4.60121930407856e-06,4.71163595012648e-06
"Parascardovia",1.01558380777127e-05,0.000120899300287762,7.21952853494612e-06,7.52454618997896e-06,8.04253713726848e-06,0.00012091039245503,7.24001475982218e-06,7.3951290588494e-06,8.05535902991265e-06,0.000119018183390304,0.000119412989425952,0.00011955557762969,2.65518543268192e-06,3.01001809392121e-06,3.5372248819821e-06
"Parolsenella",1.21407882440624e-05,8.81346556258448e-06,5.44716372823684e-06,7.61066068197535e-06,9.4349624428376e-06,1.20708618608602e-05,1.13849236873984e-05,1.20645427271646e-05,1.47391159166714e-05,7.48031341228335e-06,8.66652827681085e-06,1.10750730920978e-05,6.23856147290295e-06,7.28151868814643e-06,9.75716398912455e-06
"Parvibaculum",0.000101244323331786,6.35144341535753e-05,0.000795627741950081,0.000172986642967266,7.41891256049608e-05,7.09024024781016e-05,0.00074442910740538,0.000202753105095193,0.000104895456032675,0.000769999951871134,0.000178689801984993,6.9899473195607e-05,0.000800506083605962,0.000793107078453067,0.000175512167717782
"Parvimonas",1.91034851988347e-05,4.49856308318981e-05,2.92861379447807e-05,1.83270187464889e-05,1.91666039381688e-05,4.78080720152946e-05,3.20806247123996e-05,8.72550475207108e-06,7.42483243044895e-06,4.00030044251955e-05,4.72843000731196e-05,4.86643585742283e-05,3.08089156470948e-05,3.40400775599032e-05,8.05385279735287e-06
"Parvularcula",4.0754480861777e-05,4.47945034623972e-05,3.31420261007691e-05,2.95240381653212e-05,3.3316757324021e-05,5.00566438459958e-05,3.63721760581214e-05,4.78854181129931e-05,4.8046202207719e-05,4.55483919896612e-05,4.55987499131488e-05,4.59148960742686e-05,3.78736771375993e-05,3.88715941605507e-05,3.04002945969217e-05
"Pasteurella",9.46605554460731e-05,0.0127831334620161,0.000366453608211947,0.000110985315524529,0.000160658808513335,0.0127855888866216,0.000390794254044158,0.000143811359093543,0.000183226416198216,0.0126807557002026,0.012752131975586,0.0127567603234066,0.000404797279001299,0.000443893147886289,0.000199487084644754
"Paucibacter",9.32766503821272e-05,0.000130490232182093,0.000101807381060956,0.000238962360315148,8.74288819649075e-05,0.00011102234994208,7.8612961376792e-05,0.000222531128800856,7.85064004813728e-05,0.000113728419255802,0.000246431970908476,0.000113934938718961,0.000229408388092852,8.33012177075417e-05,0.000231170890053994
"Paucimonas",1.6012936388436e-05,1.30657475247629e-05,1.54802571532927e-05,4.72965817471654e-05,1.49497487146341e-05,1.28203100634069e-05,1.40263472399961e-05,4.501260258575e-05,1.61537188841916e-05,1.12316859967931e-05,4.51622623613166e-05,1.30244335458321e-05,4.3747118145138e-05,1.69116644891603e-05,4.97973803212131e-05
"Pectobacterium",5.40064386944879e-05,4.59389494884512e-05,9.02907551015412e-05,5.34727408504808e-05,5.41368020316622e-05,3.65236392628289e-05,9.74647786239087e-05,5.94471952725381e-05,4.79308630342746e-05,9.88780523078676e-05,5.86685934859993e-05,2.56435484473259e-05,8.74328307866117e-05,0.000107310958716218,6.71271865110152e-05
"Pediococcus",3.93562456190529e-05,5.34063283950803e-05,4.99940536304031e-05,4.41871582950095e-05,3.70319543396265e-05,5.40071025416402e-05,4.8093250354489e-05,3.27367782799569e-05,2.26685065196982e-05,5.68100700483813e-05,5.71585929473788e-05,5.20971973516756e-05,5.19010081821592e-05,4.70080502569087e-05,2.94231192916809e-05
"Pedobacter",0.000206868004988616,0.000436603633292313,0.000244212731736614,0.00114148296384494,0.000244285146828159,0.000446528795230246,0.000211605899482732,0.00117247835956124,0.000149967045534555,0.000422096935534203,0.00113629636539907,0.00046722151842481,0.0011334512786947,0.000249804195334769,0.0012204149014279
"Pedosphaera",3.1818356980978e-05,2.33752516312401e-05,2.15908489431659e-05,2.57105063110139e-05,3.34781065799785e-05,2.7024127668437e-05,2.4973177958645e-05,2.93287118908294e-05,3.57958584893863e-05,9.51470194113403e-06,2.44235134241046e-05,2.16823048611093e-05,1.98978077377055e-05,2.41168275889473e-05,3.42255531206105e-05
"Pelagibaca",7.91718554592797e-05,5.33318855831904e-05,0.000432370331433463,6.04927117920573e-05,6.96944562355659e-05,6.23685037495504e-05,0.000390818526171827,8.57073653580541e-05,9.10276956879319e-05,0.000418666196887994,5.9284963361947e-05,6.76816889184969e-05,0.000438574247532777,0.000431357810248906,7.03188278292455e-05
"Pelagibacterium",2.77556480963944e-05,3.60834768766714e-05,3.97555412756046e-05,2.0020321836525e-05,2.42176179551287e-05,3.42502790411245e-05,4.11196533726701e-05,2.70386739771033e-05,3.28227032178158e-05,4.50644407739343e-05,3.93063994298755e-05,4.03274019214398e-05,3.98092050031646e-05,4.29798500296914e-05,2.10051244238927e-05
"Pelobacter",0.000355317590334446,0.00032819655668257,0.000389733936196169,0.000756465979976566,0.000352427019690024,0.000147689819639207,0.000286282748721587,0.000691357861954521,0.000189393115434022,0.000245820794885176,0.000671875846403634,0.000113663029073604,0.000705893060139812,0.000289062391671336,0.00069717079489491
"Pelodictyon",3.31832677653901e-05,2.92102164820894e-05,3.76321656612843e-05,4.63354928875714e-05,3.28181885776207e-05,2.57763648426825e-05,3.51290459900545e-05,4.38269455115325e-05,3.02357048282827e-05,3.18266663263767e-05,3.63042172951499e-05,1.82008498458505e-05,4.61890384757573e-05,3.49103381767614e-05,4.19231938244898e-05
"Pelolinea",2.71360745666998e-05,2.43181011858619e-05,3.56357471138421e-05,2.31740800247883e-05,2.56861432569856e-05,1.45694208423331e-05,2.66543464494789e-05,1.40402558553189e-05,1.74868103706471e-05,2.46074024184708e-05,9.30692040864045e-06,1.38078692733721e-05,2.60323800614941e-05,2.82444596807159e-05,1.27204569093987e-05
"Pelosinus",0.000317334953953501,0.000385049459531219,0.000427628326619717,0.000526687318911191,0.000318776792549077,0.000117478394480761,0.000168570469044419,0.000292632474611374,2.9948721319306e-05,0.000198610207366144,0.000230060461168931,0.000126960124534392,0.000278020560528984,0.000178731684370186,0.000315610613200581
"Pelotomaculum",0.00026441961292693,0.000410729428221252,0.000274827542922796,0.000312319636531769,0.000318351284082131,0.000257300962779064,9.30740015301108e-05,0.000130921279210344,0.000135467788929449,0.000272564251771938,0.000285267137141192,0.000302063222459349,0.000133630403834114,0.000168340639947962,0.000203130531914449
"Peptoclostridium",4.02477532923584e-05,4.58208621073933e-05,5.13842376721409e-05,5.98537889792076e-05,4.05013837671626e-05,3.43436185297408e-05,5.65695805321575e-05,5.29912867467494e-05,1.02165447673144e-05,4.62589437988013e-05,5.27759870208336e-05,3.44514763890624e-05,5.28589036426948e-05,5.80030352031119e-05,5.25199067983551e-05
"Peptoniphilus",2.41232524760722e-05,0.000155289269170316,3.67229388591279e-05,2.27287019082178e-05,2.52424306659668e-05,0.000170920214974089,4.05645084258954e-05,1.44346183382224e-05,1.16436080457069e-05,0.00014009708347167,0.000170211180515699,0.000178428049895524,3.93853276920836e-05,4.44999033669583e-05,1.2161016547026e-05
"Peredibacter",1.51690339170024e-06,1.59664750571263e-06,1.52527103338519e-06,1.55694572131388e-06,1.34960807561852e-06,5.9669325174678e-07,6.55737565103102e-07,7.85339416761745e-07,7.17411177138592e-07,2.00257354998137e-07,4.66492758166423e-07,5.19503830360346e-07,5.66621435665491e-07,5.24322917148996e-07,7.26244673346595e-07
"Persephonella",1.19139044715716e-05,1.25088214468407e-05,1.94586049736182e-05,1.19775373916496e-05,1.09915956076e-05,6.77708347098832e-06,2.00919016593843e-05,6.66934338030694e-06,6.4910988655808e-06,2.28310782053993e-05,9.28357552077033e-07,2.68695646907146e-06,2.22219222707763e-05,2.08164905949997e-05,2.61455105537616e-06
"Persicobacter",1.49397755792656e-05,1.44008446243376e-05,2.58790415295338e-05,0.000148286511717226,1.6013997511586e-05,7.70344755009902e-06,2.61740721807944e-05,0.000151442872657844,1.11971511724898e-05,2.59708750979399e-05,0.000151983649699619,9.7899083319272e-06,0.0001476514090806,2.67613915509341e-05,0.000150948283922338
"Petrimonas",1.49708274938488e-05,1.71513058359937e-05,1.99989425674934e-05,0.000120667213673129,1.61319992082874e-05,7.36064058979566e-06,1.60563431311409e-05,0.000121171389080031,7.05086421988244e-06,1.93054307581786e-05,0.000123397989473447,3.30610351660357e-06,0.000120596438784598,1.77718885291336e-05,0.000122472886039897
"Petrotoga",3.96713846883572e-05,9.16705321034289e-05,3.87801541477818e-05,3.65912350401859e-05,6.77449381933567e-05,8.57528634350097e-05,2.19168623964047e-05,9.54517802532872e-06,4.31159591711002e-05,7.8831619342761e-05,8.39406932722525e-05,0.000105999098103073,1.86434617504248e-05,5.26532426520786e-05,4.19816228046213e-05
"Phaeobacter",8.23062927915999e-05,8.05381815811054e-05,0.000970889280389942,7.43092819428206e-05,8.18264837105202e-05,7.80082586305686e-05,0.000955353840043757,8.22254032377943e-05,8.41304129196757e-05,0.000944137699959739,8.56122510171602e-05,8.47898274495288e-05,0.00100697755992729,0.000980221660528796,7.09622144791674e-05
"Phascolarctobacterium",1.98818253022221e-05,1.90871691535876e-05,3.28548615548769e-05,3.05331795145818e-05,1.909243882325e-05,1.66456070311239e-05,3.11597878460979e-05,2.81081820176348e-05,7.56640054947449e-06,2.93827830450453e-05,2.67162305903852e-05,1.58006259368706e-05,4.00412243240839e-05,3.08223288648602e-05,2.80161501922119e-05
"Phenylobacterium",0.00049589229011496,0.000619487376026787,0.00037319996323854,0.00185525163874066,0.000424756157248743,0.000512942941881069,0.000397544516867983,0.00189467007041755,0.000483521367597621,0.00058007845691177,0.00199677163591196,0.000648379778001333,0.00173493558626991,0.000241590308480183,0.00175426216189725
"Phoenicibacter",5.83216361496641e-06,8.58331204172796e-05,5.29742065578505e-06,5.96677527816927e-06,5.51696571796672e-06,8.48595131354685e-05,4.14720820270106e-06,3.14714391137748e-06,3.0104622781242e-06,8.50874569690672e-05,8.39173971444478e-05,8.41290664200487e-05,3.78338930570257e-06,3.40065868560318e-06,1.02662420496413e-06
"Photobacterium",3.25963277772261e-05,3.38224543854094e-05,3.66097294728233e-05,2.9977547249375e-05,3.17498320403067e-05,2.14575786382565e-05,4.22730032886543e-05,2.49294446145356e-05,2.3095316061415e-05,4.77811544598019e-05,1.67328817246476e-05,1.02380274914468e-05,4.01065721516886e-05,4.37849050598189e-05,1.76076742359619e-05
"Photorhabdus",2.84446626953741e-05,2.7501425468392e-05,2.83605854918419e-05,2.37446584934556e-05,2.73849270376695e-05,1.30458399712753e-05,2.96984803530233e-05,1.53789183346148e-05,1.29678153047135e-05,2.99001372030879e-05,1.13493059652598e-05,8.07270819585122e-06,2.42744187580646e-05,2.96171318305226e-05,1.10796318155719e-05
"Phreatobacter",0.000130302998478779,0.000124304454559626,6.64461130607422e-05,7.28094832136201e-05,9.5358061741247e-05,0.000120213657188561,0.000121673751052577,0.000125875653321481,0.000160774793031614,0.000118034080531076,0.000118351123410808,0.000151512585015407,5.47092929465563e-05,8.44569393399935e-05,8.8379586791944e-05
"Phycicoccus",6.52963680704201e-05,9.38557263991032e-05,2.35499555044227e-05,2.76596503774216e-05,4.91242317002071e-05,7.97004826488378e-05,6.69965536659639e-05,6.6196603267879e-05,8.25213458852101e-05,9.57420407988406e-05,9.70521652610144e-05,9.8537295936677e-05,1.99646600242031e-05,4.2829778758239e-05,4.73261698387051e-05
"Phycisphaera",7.13415947409455e-05,4.41652386688786e-05,3.41285789055937e-05,4.10145906322667e-05,6.12398120893226e-05,5.72757698812834e-05,6.70095928281306e-05,5.46234175940904e-05,9.23769017930273e-05,3.17651592753788e-05,3.09270219903172e-05,6.53411693012203e-05,2.76008587897058e-05,4.87063204066868e-05,6.19812575459471e-05
"Phyllobacterium",3.31832079019337e-05,0.000146811255272729,9.21812577142661e-05,2.38031484306309e-05,3.28375696573026e-05,0.000141815155156812,9.01053991512326e-05,3.42543651132181e-05,4.1714630024425e-05,0.000160805974100482,0.000151707001858492,0.00014698371901035,9.58380866682337e-05,9.92284590580219e-05,2.68790139849716e-05
"Phytobacter",3.2756381541763e-06,3.1086490719949e-06,3.04280828239984e-06,3.52937763301508e-06,3.039244583254e-06,1.62843901026683e-06,1.63254262701443e-06,2.13167100195927e-06,1.67431667730857e-06,6.36893321685387e-07,1.29535033683088e-06,1.04840084563783e-06,1.57821004631169e-06,1.14397305282612e-06,1.80261124914933e-06
"Picrophilus",9.23691213471248e-06,1.97357639452514e-05,1.44678499631036e-05,9.40386320354043e-06,9.10255007064729e-06,1.74807636375901e-05,9.04565780748774e-06,2.11183086881076e-06,3.41207542893595e-06,2.08304584706918e-05,1.70860515215354e-05,1.75147596686879e-05,8.18195707634691e-06,9.32144264384438e-06,2.77615280859656e-06
"Pigmentiphaga",0.000140113091964575,9.3237816346569e-05,6.20154684683157e-05,6.70960883786301e-05,0.000112186188452861,0.000137521654815139,0.000118333110232807,0.000147072768298412,0.000185416544112368,7.96738543462378e-05,9.528085856061e-05,0.000139699644864715,6.68560355306933e-05,0.000118465079683375,0.000102765126012035
"Pimelobacter",0.0001540674202026,0.000233573754148793,6.92679601642936e-05,8.45718216919506e-05,0.000140618509523575,0.000204681313514742,0.000159159361738821,0.000153481980830526,0.000223509102895722,0.000239366761713715,0.000233729910022425,0.000266879442158545,6.15375348637112e-05,0.000119821372052773,0.000135314591530067
