"","average","sd","ratio","ava","avb","cumsum","p"
"Deinococcus",0.000760783020688041,0.000571711305605311,1.33071187018516,0.00194614169440734,0.000479870019756146,0.841913864736276,0.134865134865135
"Methylorubrum",0.000759297803492646,0.000536117910637249,1.41628882084935,0.00167110135008515,0.000249975990451331,0.842850104054094,0.197802197802198
"Unclassified.genus.in.Clostridiales",0.000758411552728723,0.000405915411713987,1.86839802294353,0.00151315574417538,0.00168686395701482,0.843785250595393,0.210789210789211
"Stenotrophomonas",0.000753314583598666,0.000551222578850673,1.36662504857723,0.00216197379971402,0.00116302050803119,0.844714112405089,0.768231768231768
"Melioribacter",0.00073828998785472,0.000737610755177655,1.00092085516961,9.98771248663365e-06,0.0014859777453698,0.84562444839105,0.000999000999000999
"Rhodopseudomonas",0.000709643472193951,0.000543830586304671,1.30489805109341,0.00167877025136335,0.000609347599357349,0.846499462275252,0.404595404595405
"Novosphingobium",0.000709141420872689,0.000414852863413853,1.70938056215188,0.00160765409281659,0.0010667841050947,0.847373857113562,0.258741258741259
"Rothia",0.000697060184316834,0.000655516896548631,1.0633748542363,0.00142591110689993,5.40710174955699e-05,0.848233355387416,0.001998001998002
"Xanthomonas",0.00069019744344069,0.000584384949667264,1.181066425194,0.00170718359795346,0.00114860724279545,0.849084391674672,0.97002997002997
"Hyphomicrobium",0.000684465974087459,0.000498180057678248,1.3739329054587,0.00146658459858849,0.000156928885706213,0.849928360870555,0.003996003996004
"Hydrogenophaga",0.000674988877983179,0.000430622191224081,1.5674735109783,0.00161001133043018,0.00225966076452747,0.850760644493332,0.454545454545455
"Pelobacter",0.000671875846403634,0.00102527513394711,0.65531272939103,0.000159983184808241,0.00147118807211834,0.851589089645157,0.162837162837163
"Meiothermus",0.000666631641546341,0.000927557732713608,0.718695578760454,0.00132858727379852,9.07700311426234e-05,0.852411068518856,0.015984015984016
"Methanolobus",0.000660965293733678,0.000462722360583676,1.42842738980658,0.00134245315215639,2.05225646890308e-05,0.853226060598195,0.0569430569430569
"Azospirillum",0.000654373292113758,0.000538491269277795,1.21519758898112,0.00125982216252952,0.00118542505625632,0.8540329245214,0.504495504495505
